email,label,,,,,,,,,,,,,
www.efrem.gr/out/news/nbhyavwc/bhbaa/384d84d858439384d84d85353844d853535353843ae3ae091d0d3faee8d938/tgpoa.htm?3e6182955f02ea7e45c93591f3a710363e6182955f02ea7e45c93591f3a71036,1,,,,,,,,,,,,,
cafm.mn/french/wp-content/uploads/2012/09/french/webscr.htm?cmd=SignIn&amp;co_partnerId=2&amp;pUserId=&amp;siteid=0&amp;pageType=&amp;pa1=&amp;i1=&amp;bshowgif=&amp;UsingSSL=&amp;a,1,,,,,,,,,,,,,
www.qinxin.cn/images/index.htm?ref=eyaohyjus.battle.net/d3/en/index,1,,,,,,,,,,,,,
www.efrem.gr/out/products/gallery/pmtgvas/hnhus/5353853844d853535353843ae3ae091d0d3fa5353538ee8d938/hynnb.htm?d80a13c0db1f8e263663d3faee8d9384d85353843a619606282818e091d01f76b35ba178bd860c2c9345859d64d31f76b35ba178bd860c2c9345859d64d3,1,,,,,,,,,,,,,
www.bjcurio.com/js/index.htm?ref=xhnzoopus.battle.net/d3/en/index,1,,,,,,,,,,,,,
www.bjcurio.com/js/index.htm?ref=hwfpnmaus.battle.net/d3/en/index,1,,,,,,,,,,,,,
www.bjcurio.com/js/index.htm?ref=dpqllmlus.battle.net/d3/en/index,1,,,,,,,,,,,,,
www.bjcurio.com/js/index.htm?ref=dihnoybus.battle.net/d3/en/index,1,,,,,,,,,,,,,
fzjyefz.com/images/index.htm?ref=us.battle.net/d3/en/index,1,,,,,,,,,,,,,
bjcurio.com/js/index.htm?ref=zednsifus.battle.net/d3/en/index,1,,,,,,,,,,,,,
bjcurio.com/js/index.htm?ref=izrxueeus.battle.net/d3/en/index,1,,,,,,,,,,,,,
bjcurio.com/js/index.htm?ref=bsfdlcpus.battle.net/d3/en/index,1,,,,,,,,,,,,,
'bjcurio.com/js/index.htm?ref=http\%3A\%2F\%2Fizrxueeus.battle.net\%2Fd3\%2Fen\%2Findex',1,,,,,,,,,,,,,
bjcurio.com/js/index.htm?ref=wndyvfpus.battle.net/d3/en/index,1,,,,,,,,,,,,,
www.ykcmeals.com/js/?dest&amp;mod=www,1,,,,,,,,,,,,,
www.qinxin.cn/images/index.htm?ref=rmqimnkus.battle.net/d3/en/index,1,,,,,,,,,,,,,
www.paka.it/components/encripted/ssl218.site/login.html?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e50db60fc74a453781109978fd9acf3d4c0db60fc74a453781109978fd9acf3d4c,1,,,,,,,,,,,,,
www.hnyjdw.com/images/?app=com-d3&amp;ref=http:/us.battle.net/d3/en/index,1,,,,,,,,,,,,,
www.bjcurio.com/js/index.htm?ref=lzsgzoqus.battle.net/d3/en/index,1,,,,,,,,,,,,,
jnsensi.com/images/?ref=us.battle.net/d3/en/index,1,,,,,,,,,,,,,
'bjcurio.com/js/index.htm?ref=http\%3A\%2F\%2Fhnhxwchus.battle.net\%2Fd3\%2Fen\%2Findex',1,,,,,,,,,,,,,
'www.cixiyucai.com/js/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fzmnnmdxus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3',1,,,,,,,,,,,,,
www.qinxin.cn/images/index.htm?us.battle.net/login/en/?ref=lljttglus.battle.net/d3/en/index&amp;app=com-d3,1,,,,,,,,,,,,,
www.qinxin.cn/images/index.htm?us.battle.net/login/en/?ref=fbkoemmus.battle.net/d3/en/index&amp;app=com-d3,1,,,,,,,,,,,,,
www.qinxin.cn/images/index.htm?us.battle.net/login/en/?ref=dodrecyus.battle.net/d3/en/index&amp;app=com-d3,1,,,,,,,,,,,,,
www.qinxin.cn/images/index.htm?us.battle.net/login/en/?ref=ayuyafrus.battle.net/d3/en/index&amp;app=com-d3,1,,,,,,,,,,,,,
'dgnbzx.cn/images/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3',1,,,,,,,,,,,,,
xyqx168.com/images/?app=com-d3&amp;ref=http:/tbaoletus.battle.net/d3/en/index,1,,,,,,,,,,,,,
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cpdJdnAA1BtE0clvcincHUu0hLggZGr3H7itTVfZ6AVHr9XwyXzUEQTYRoteWmO2eSWbjcXB_mkK84Sy-F1fVOyQVnGXElEyoq6b7HxNJY7ZMAVjOssNvv1yFUpTIJ9i2wlo46ge2J0JdytGSLDja2KEvHACOK_G0rNx7GQD6hrB_-AE2kRfmCKIlvAUAjQbTXBQy-VYX0uyThD-I05N9EHCpzvfA\%3D\%3D&amp;attredirects=1',1,,,,,,,,,,,,,
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cqtp4e3H6sycpdK7LLsNvDf2K4Jg6p8u9kWp6a2Go1cHM8Ea0BpG2DHOuOcYX7QRUJ9MzI_B6cTTqDwf177wkg_-j9nG83ac6JdRQ9cPPDXsBhCNbqaMvI-9E91MEkyQY6o7o8cjuoVYV3H5IpqyjxlDht73AOqzNJrxTQgN3-AAvQTUdQjPeGASTTmzwEw4RIskBfN_fzybid3uCpnlAaEfbERtQ\%3D\%3D&amp;attredirects=1',1,,,,,,,,,,,,,
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7co7UtRjg7kxrVAd3fb7Iq3MP7mNAp4CVGiF6cG29v99157JkL4R_twOC9t-CW19-GqaWjvZqDioab7abyRHB-lCI5IMnW69yuslShv7v8nCv4PadCP2kSEGt60L6McIwnQ98HyizrOeoPWP7hKsqvBFdc3dYGSvTlfsUEy0snJH9mcJIliogR5DHk5VidT5OGtxJS55QBgVWVNphI1eRZtPrSsVGw\%3D\%3D&amp;attredirects=2',1,,,,,,,,,,,,,
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7coUHPgBw0Kwo7uvWdsVXgtxmdyNVHsTjGVm5QWmt6v9t6192NvH5VAVWx_I5bS4g7pyjiQ320cMGUeihJPYeP2Rw3-kQRLvngoOvblYX8mHGr4lfZbSPv83_2MwQ6vhcUyB2qiJo7P5dItgXwRSy2BuU3fZ7agKhRyJTMn_CxJk2WY9hyiePksSuFIGqRs-FAkmdvW-OI7jTydqUzZjF9V8fBpzGA\%3D\%3D&amp;attredirects=2',1,,,,,,,,,,,,,
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crpRjGYhiFLgrIXvL5TOgLmVMLQbGAcSiek2yriHXnQZb0Wh4keLJnOkgeg8SLY51zec77x_PeuDY4thLKaWiY1yoe8td6MZ6-AalEKbKPrcW3tgwpV0JE4U_PLKxkwA2CR7IEXFHph-tUHGLzhyrlIcQh6sFzD0AeuVp591P_Fnq1iSkcQvcfMDO1wGaq9Ib6_HthBKBs_6c29lQipG0etWbEJQA\%3D\%3D&amp;attredirects=2',1,,,,,,,,,,,,,
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cpWr0mV4zHjgH19KGF79xNKzFjvjQfEejqjZ4PYe7cPil1vQSji4oc0jB8GhDYBUliNrqDD-mSGpG2i5Iatt7MUO2hHwowS4e9NkGeQsu1jQagckknXIorDvISqWWPJC6ZKNdP0YA7CtbA7GRGu_o6a4_DTkyGy22tFcgJMBHmgFQ3qtUXueq7k4u9WNv0GbM0jbr7yVp9gTxOQvD4uxBiLW1aGkw\%3D\%3D&amp;attredirects=1',1,,,,,,,,,,,,,
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crTIwp5G5bl1Msweo2js1C84GSS-R8ApdpqWSb9BcO2byslG1KkgHdGNQFC4a7YSWvftp7cHOiicIJwYL6KBUz-W6Dun_j3B6GGii1-JyGVztzhhMTEa7EByaD_0NpJyIoFuhf3cnQo5TP3U5w2H3Rx0B7weonsvRtkjXilqJJcM7kKIgm7mAmNN_hnSmPz7NkSAMzGG0uJLreTR0-l6uPSK-QJIw\%3D\%3D&amp;attredirects=2',1,,,,,,,,,,,,,
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crnnPNPjEq1brlwCzMKBkUlzbG7gMMr1esyBFhGtiAsIMuPJrsPGdQiG2yjLVr3o_0ybQytst_INt-oRcHIAamn8RU8uVLfn455OhfW-C-hBP1W2uI31SbyLFtIXbfOXn7G-5zdz9y2Qpfq1AFaZhJEp4Gh3KWeJjfffV2GS6ncz1xNKVEuc6zimvH415FWbLh4YKr8xlvoc166AuSPVJm3FeyrOw\%3D\%3D&amp;attredirects=2',1,,,,,,,,,,,,,
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cqba8zk4uNkLPxdcTzPdrSe86DkhTiMZwx2hZjgggmfahf8FubPqiZHLuR4i7vP6ZaMFYa7jRWItxJbXAjqX6Jkgz0wIfTPwwkhv54VvsHk_w7BcHzvw2eTOvdG1whx2FdV8vR18X449iRjNF9i-kfMiLHJK4aD0bpgMfE-Cjq3pGV3IFhpm--n1Fosjf42MQbYlQQZr-iIft9HMXuESmZqtHPrRQ\%3D\%3D&amp;attredirects=1',1,,,,,,,,,,,,,
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cowsfktPQAxrSpMaboAdePdgell2vli5ZtYIdxb9ZYkyjnAeEzwEIQ2nAJdj_xa2shFCEdH6DApdU6-hrZtT09D9LvVjtuHBeUAyw61ZjFhm02fCD8fRsWdAjF70Rao5NmHntKbN7emQFhO6DZEup_MGSafzZzzBoBJmi_Dic_Y2DTmS6hbhPx4df-GQBmNMEtsZGSjm3p3zcv4v1QUHfs73WrLkg\%3D\%3D&amp;attredirects=2',1,,,,,,,,,,,,,
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cqmRAV2wouQ76pdJ4zDbHhMoB3tgc4tIBIB1LKFTJ5goeUDIdZ7NfLABfHTuYskEUoIUFBfgZHiBO-r2FQ0D5Rg-fgxB3XIT27MPQNy6z1DWRbVYjsvB3bHJbg1JO4_Y9435iV1k1nh-_lvt6mICw-JMNyCsJqTAg3E__DbA5ooKw4mCQxH3KTuVfsfN7x5PN_i3D8XPiDx5vk-K7u9iVG4NvBcxg\%3D\%3D&amp;attredirects=2',1,,,,,,,,,,,,,
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7coP5UK5l5ZtfirG0FRLy5ocivxzQNAp2szr6PghIQy2QDuaK8MP_2NZ6uvlvUW556XZHNTWjH0ntTSvzQYA3-STTAw2leiBzCsJnyDThjju4A_b06xzw--ReoL-H8EfQKt1e_39HUZzsOXHnMPX1yG6kZA8wiCadDpuaoMKKt235Fy3LF9HmQkJLf6QqLbcIPFnk_hnY5aTyM6pB6HaNqjZfHHFAA\%3D\%3D&amp;attredirects=1',1,,,,,,,,,,,,,
www.qinxin.cn/images/index.htm?us.battle.net/login/en/?ref=fyqqmtgus.battle.net/d3/en/index&amp;app=com-d3,1,,,,,,,,,,,,,
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crAfcYk3RL-v6Zy7IWMUVESzsgU8tkmkUMOFujUw1NulLGZffJWqfyswy-aKKGN4mMmN_esHJRpdYJfAOmtr82qpijy7lU7h0DjUs1xcLyR1Rvxtwy2DPX5L16dD7JRWrNsvQ1bFSaN66FFriPCjgKYGsSiXsLsCI6lKioKpLzgEuv9ETx3MY46DYZ2QHVhCZnuyUOzdBAsnZ_GQ6nez_-ZHA61tw\%3D\%3D&amp;attredirects=2',1,,,,,,,,,,,,,
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cq7M1lk9HUXZzKckWTiGMRJbfrGeBR6Q-HssmttbnhrR9QzQo82Oeg8skbGEjdJKzCd-rMAgguSlvh_OjSyutieM1m5rYjgpDaowTZCBTwa6uUbkEFfriI_dyZq1fjNuQ4EXBFtQySdUxc2ZYLz46xKdpycHQMYWNs5WFa96K4gfBeW1z98aKXrIBNhKNtIvFPuz5rBKa4czFGfArMCSIeYiaN8ig\%3D\%3D&amp;attredirects=2',1,,,,,,,,,,,,,
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crd_nATVBovINISOTHbGqJc49soDYdX8pTm8WRJ-H_bAWepgDsYbtoFoB5mZhUOWdVCMlXMzxHtDzSdQBty6HA0al3zc3B-iZc3C4OXBVooAaUQSGIea25kjNJaeI9azZNhUF276z2TdhpY5R1hXitFqIHHQM5pLHVkNvVxaYXaQU7cytzgCKssZfxzD3SsXp1t1dH575mYRGWRYV66OzT1deLkeg\%3D\%3D&amp;attredirects=2',1,,,,,,,,,,,,,
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7creTwegHBh2OZvO0loMrkqooaCrXC2Ugoh0KZkWf9z4Tj9gE1PEyNppGwIoPP7ufv8OYYEn8cJqil5PuvjxRoSSvv2-mB1OM89RQsAgz7kcMhd5U1IVOOKl_8xonlgB-Qf46VZ9unG_-yKtzutk-UFD2qsqq_teTDq9aWga8lD8az8ODIdFCaF0LQf1kTyDlBkH7pnbqe5e18lsspP12O4VwwVuYA\%3D\%3D&amp;attredirects=1',1,,,,,,,,,,,,,
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7coMsiukaM97dhsI4dQ4pjL5nfV3TjHb8Fr8XQS__B77k38CoB3ij-ZypeQ1sy-72RrwSdmh3yYMdswUVx38xPWWWt8HnAz6reIS-mQD8RyyIk0LqswYPcA0NDXi0ZNX3PTAhhU4G5nNvVrIyZ4XZ8xzsoLmCt3cD2GHKvBhedWy2oXUTpZ9zA_JxHGi1JYevVEtwUSY9dUp7X1kbDJ_GAFapgRSng\%3D\%3D&amp;attredirects=1',1,,,,,,,,,,,,,
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7coNdolrt3dNiJtZr_hw0bUE86flywAD5FC3qjZ5y8QxwwqqW1yEiJnormducYDxTrgr3rM_DZlSh9GsQTkNfi-97LCZ0Rv8RtrdUZjnJAc07raJXDbZ4xb2_rAtRbTCSJ_-bEk2oKRlsLH3dfLU_o0JZSEkqyZHpLlOv7ErL10KqG0xXFEBKCt-4OsVHdSeR5gi5b8vZarINg4FNBoYXUMc4MXb2A\%3D\%3D&amp;attredirects=2',1,,,,,,,,,,,,,
www.qinxin.cn/images/index.htm?us.battle.net/login/en/?ref=fzbnyewus.battle.net/d3/en/index&amp;app=com-d3,1,,,,,,,,,,,,,
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cr9eLWrA_2JdTn9GDOIeZE1MlqJc8Z-wO_Hto15qqFfy2B03kdoGtDU5hIbqjrfRiYcgMsK1FC0PStxU0u97LI_HZn9HLU6fGu6jspjfA45Dcq0L_z6A9i-RLEnuxNy6gaDXtZIrL8MNKRXfLpwqV5sUg7DzoBlqgygIjYDyzcr9nBLKQ4-7taFBiZ87rUl6w0GKHEa30mTY-GnnB9wqNy2pcLToQ\%3D\%3D&amp;attredirects=2',1,,,,,,,,,,,,,
www.qinxin.cn/images/index.htm?us.battle.net/login/en/?ref=gszrtsaus.battle.net/d3/en/index&amp;app=com-d3,1,,,,,,,,,,,,,
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cqHGHl1AHnTmashVHAcAvgCKKid2kO_8p7oi7HmlftymTbM0PkLLf_pGasqgvISIGyNOFkO8j07_oxBswVctCwKmVz_3v3lWksOM_D6SLE0K5B6AcMdpFLvDDH0O0E1GQCuzG3zsZ2slw5HQt6MgdJ4tZXHqXk-RTx3Mi2YUj4Zy_6h9EYz5jxfC9UDF6blU0WmTG844Iyp8ULw4BkuUG1RgDAjXA\%3D\%3D&amp;attredirects=1',1,,,,,,,,,,,,,
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crMoDpxKdEttKFRWPNwJOSWekVs66dmTPJUKJPHjNsV3QDnleK6OR5GjmKsC-jIKShVSroO-VrIdCB4o9byytpEt8onrFpGzod-FJ_9DBoiXeaZ6cPPCwcbH5e6NDLOn_CXaIbewq_DqL2IY_NSAdNgB1p0-ljUWYPmKRJJdW2RSOGBqScxWkDXs7-xANvtaKWpht6cPppVIjcPnqueLJYcTlg6ZQ\%3D\%3D&amp;attredirects=1',1,,,,,,,,,,,,,
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cpR08qenbUnWBi5MS0gHjiVL6fbDxZRy3rKkdYXRoTsOLOS1vjaFYmv2rQSyAgsPkw9OZu_D4huZt0tXDZhenT643Rj6ewcSN6n30S-rDASYfUWRFsC6VmmqmtlyZ2VLRWcJe-YzGmvu7Ky5hwIhIXIwqeJzICWejeiFfFAI2HNrySbbkTjpmFIt08juso2Km6347OGru632DGDYHI2TmuubLk0OA\%3D\%3D&amp;attredirects=2',1,,,,,,,,,,,,,
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7corKUECsujdxgzFIPCbeQE4XfIKfpLMBKoDATSBjjnuP_n0M2lSlpF2Z8eojy8PgcNNqpiMB6vr3ytm8Cp_8oAc1Ec6x0a-MMniFGERZMRs-TvAaNhqmoN-ui3jj3W0uXrWCdg8ZInJjQ0o9MMeP_VwIqLleqRQH2idxohUdYcCDnErZryMLzV-dJY8uokI1OEhhH13i1EAhd437vI8EO8WbY1SXQ\%3D\%3D&amp;attredirects=2',1,,,,,,,,,,,,,
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7coumO6lLgkKGVDd_1dDeRw8XiQKN2orwH8BMhqZK5_77Yl2hotQBBXh1tvt937UZxfoPStlMYFq8F3SyxtTxMhfcMSv6MXMeFl4-ZoFNk1HjMT4Um3hiBBYJszMw-I7azcmcvw0f_WzPQlT4yekuBVblmq9cORVIk7xkZKEeefWro_Mm8K2AUY5L7QvPyIrvWTaee6793qSBXpXpqfNMP2b_qCOKw\%3D\%3D&amp;attredirects=2',1,,,,,,,,,,,,,
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cpDDqPoiYjf1DRXFo5HtAzkjat1R5ysN0zHUBD6lolXqcIplh7tl5iTr7SX7HTg1yjkZxNVgK5ouAHkyXFT0wpdsKmJ7f7Uk1eBsSW4b8h1HcunUuG1Sklm7egbP-SBKml9lRFNE1aiHvrmoPpsfnKp_zoSGzF21rtLpWzOceF76Lt35Cbo9lHkJcSl-5nOKYN93UKI3td189Wpz_eH-xyQqh7obg\%3D\%3D&amp;attredirects=1',1,,,,,,,,,,,,,
www.qinxin.cn/images/index.htm?us.battle.net/login/en/?ref=fagvelkus.battle.net/d3/en/index&amp;app=com-d3,1,,,,,,,,,,,,,
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cqveCLfiCmj8jBw_BtZduvHT6LXXBN3ZJdVhfd5rG9DfGnvcUnE7qlKXXe9w_cVhqF1WAmA6WVcoq3MEtEX_4mN0wj5y3CqqRgwHmvnXFFh-PGUs0mpZS-PQyaOEIBeZ1SpqH83ybvYItORCxmMDrKPdJ5vXu_c_MiiAnSyubW7skuyVSTrInc_oz-uz4w_4O4OaqNgkUxUPzq2DOLu0Z3Mzc0deg\%3D\%3D&amp;attredirects=1',1,,,,,,,,,,,,,
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crSQ_APiW6N7amdR6JWwAlpoDGaN26MvH3NY0NmODODqGkCkchoHgiEz9tqF7bZC_H-GAeoQp5yDVRQbO3A-VcoOj7J2wgD52C41TIdzjBZbSBja1R-cr3jHN5JrSIq-ZRJ_eNGUlRAneNdQ-fnH-DFeaHIBpcSHeRoyaMhZGhX9DXMeiiQPBq_aVQ15XSfQn91Rx_srQT0phsjQG6SzH_ylqz2yA\%3D\%3D&amp;attredirects=2',1,,,,,,,,,,,,,
www.qinxin.cn/images/index.htm?us.battle.net/login/en/?ref=addbfmdus.battle.net/d3/en/index&amp;app=com-d3,1,,,,,,,,,,,,,
www.bjcurio.com/js/index.htm?us.battle.net/login/en/?ref=cturjxaus.battle.net/d3/en/index&amp;app=com-d3,1,,,,,,,,,,,,,
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7co1jo21X30UoLxsjfoLNauuTR5nZSFoHKSg4eOs79G5wB8nPqKuCEvb4qPo-tfTcygBg9Yz4Spmtsg3wwvKD44VFc2MmT1L8LNSz82AaPde1O9ISMF8pSUKUISLneaQnPC9Qclv67Fab1f43rN1zYeeRlqsxEn1UVxDLX5MAKCXrqPr8dVMqHq4vLqmguOpkXZZVG5kaJlTp1AiFlwgkH3BJ8w75w\%3D\%3D&amp;attredirects=1',1,,,,,,,,,,,,,
www.qinxin.cn/images/index.htm?us.battle.net/login/en/?ref=cpiznjbus.battle.net/d3/en/index&amp;app=com-d3,1,,,,,,,,,,,,,
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cpPhQ3S6mfVx4MuALAMQrWCXHl0VUUAPQJ0S8OWeejyBwHDTMSHlrakBn9_uhx7vxBHv3_URphnCExk3oNTB75l9BRYU5Of1ccomn0FceBO5yl_4QS0rzF_Qk0sLGvUB-Wtalpn6lUa0dHhCmYuZ5-gIG5DAbYf9FXpUfJtNm8fsJU_qNeWbtc-v1zmgaNgyAEV7-CJY31-Mf2hyYilZRGYbszsMQ\%3D\%3D&amp;attredirects=1',1,,,,,,,,,,,,,
www.bjcurio.com/js/index.htm?us.battle.net/login/en/?ref=cxzcetnus.battle.net/d3/en/index&amp;app=com-d3,1,,,,,,,,,,,,,
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cra1j9RH2ZkZjSKZxoq5avRgiW813yiClJubnf0Qz5srv1aj_v4RsSFve1qeimgi9wC9djnK9vWw-v217MrljJIn5AG5lHTPEw2xgSMt70TrGiNUO7AoNTyD-VI4UumHCkEB9nwm7Yn0VXahxnOl1wqQ0P7Ee0NnfeMXT_L4A5T57YIk2RHBw46vTWq5imujmrUUPN7xS6eggXxjvJX5X7a9WnU6w\%3D\%3D&amp;attredirects=2',1,,,,,,,,,,,,,
www.zjbluesky.net/images/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,1,,,,,,,,,,,,,
www.qinxin.cn/images/index.htm?us.battle.net/login/en/?ref=cqkjxkous.battle.net/d3/en/index&amp;app=com-d3,1,,,,,,,,,,,,,
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cqHDCYfF755jjcS0clTTAr6Q-3IRiD5TXEM4jKM8KVZ93lYRvSd2oORwBVo6j6Yvz6Kdr9NJb3o-mS1lQPLjeqqyb90y7XE1bvQKPsD6rucbbKzIU7bgK_RSbf8LPidFyW1NlUJRH7PNH1YlrbM400wiZxY4TwpWY-2HVYeENqt7iSOHorn1ZBBfqZWqQloRe-kzdow2VW9a-ABkLej6N2b8MtYjQ\%3D\%3D&amp;attredirects=2',1,,,,,,,,,,,,,
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cozOnTaKPLVrkI6w5X8t_xL_LOfobkRP4nJhOX57bAh9dFFzsj8AvDwQ66kgfQeoX30UqiGqvFJflsw3D-urvs9wW9tlTcP6VPSSSLtpqYAFmHQxDYVkrHcVcprF8tncAFligT5mfvEyLhVbSk_M3hfT5Hj7CQZkILQCHYZVNNtkKpLde-Caw1DCwSYpdkkFuRRIfb7gAB5q1YPS0VewXCfDq8l1g\%3D\%3D&amp;attredirects=1',1,,,,,,,,,,,,,
jc9999.net/js/?app=com-d3&amp;ref=us.battle.net/d3/en/index,1,,,,,,,,,,,,,
www.qinxin.cn/images/index.htm?us.battle.net/login/en/?ref=eyaohyjus.battle.net/d3/en/index&amp;app=com-d3,1,,,,,,,,,,,,,
www.bjcurio.com/js/index.htm?us.battle.net/login/en/?ref=gtpieqxus.battle.net/d3/en/index&amp;app=com-d3,1,,,,,,,,,,,,,
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cpSziFwWthA6TG3F3qmkZr27RwWp7E2AfJZ-MbGtOK263B3FPRVeVXMmPj5gj8DGfVbJrMXlqX3MpY4zDvF294gz3hkd_kgTKX_ofKrFkK_bMqsUlNkUjq4NWTAgEwrY3IdzCbfnzSfS_6OU_ViCKzSw6aChOyhHv69zdFUVtzLlsLTerRwPGSQ3BbEdbxdvGtFflQBvkXYaw3Gu_mseF7BloMnsQ\%3D\%3D&amp;attredirects=2',1,,,,,,,,,,,,,
jc9999.net/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,1,,,,,,,,,,,,,
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7creNDEzFGnqVh15vT3EMao2QN8vsZGmk9evqg4JVHabSzepnxuVnGXEIGpE3G44GvqmfREECVl0bOaJTDrKJFPUYXAVLUWr8wGayPgUnujwHC3RqQO_-pIj2R8BIQhFmmGjZjIgoMaWzHRgG5ljePIJlu1-cFaZsh91fX3f4BJ2rXXJhZNeLeucjQ2v6I5gJLZkPv011UoQUJVCSpAocLvhTC_www\%3D\%3D&amp;attredirects=2',1,,,,,,,,,,,,,
www.jnsensi.com/images?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,1,,,,,,,,,,,,,
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cqlgjiV5tdhrDENxuH7bCKXKB_dVZR9mimtcRrciqw2BQLessegw6g1KZ_KKVs1HOXitLroZTKZxlRwn3QrRSyA7S3WVwoEfKrHL_2dX4TzwnOdJJLjExWwoxnOZGilwKpSQoDG4sQ9v7XOynACyE4BvaPn2CtynhXHz0BAuxHIdeokiEbjjQxYPG7Vx4sRsYmBgV_UCxY78wXXn5rXD2sPFzWO7g\%3D\%3D&amp;attredirects=2',1,,,,,,,,,,,,,
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crhZHqUm1aNJB0Uk8PYkqbsNBkDl2k896Qm6j3JaK85cjIfA2wSpFtpotHU-ywq4wMeVp7NuX55fgyxj-9CddQM5kj0EY9qogCEApfn1zCCijd7YiKM8-h9XmJ09uM4EiQ2fvHqJoAzq5ZNTET_56dSE5zl0YhiV2-YGpH7bqOQ2SDiax_iKdAOFTzrnk30jdFQMA90ofJgoavLjrm-SYX1wHCZlQ\%3D\%3D&amp;attredirects=2',1,,,,,,,,,,,,,
